gp,min,pts,fg,3p,ft,reb,ast,stl,blk,tov,target_5yrs,pts_per_min,efficiency_rating,ast_tov_ratio
82,29.1,11.9,43.6,40.7,71.1,4.0,1.7,0.6,0.2,1.2,1,0.40893470790378006,17.200000000000003,1.41548709408826
81,26.3,9.4,50.5,5.3,52.1,5.9,1.2,0.6,1.5,1.8,1,0.3574144486692015,16.8,0.6662965019433648
80,22.6,9.3,43.1,38.2,71.7,3.2,1.3,0.8,0.3,1.0,1,0.4115044247787611,13.900000000000002,1.298701298701299
51,22.5,8.6,38.9,0.0,66.7,3.7,1.2,0.9,0.1,1.2,0,0.3822222222222222,13.3,0.9991673605328893
72,21.9,9.5,43.0,25.6,72.7,4.3,1.1,0.4,0.3,1.7,1,0.4337899543378996,13.900000000000002,0.6466784244562024
77,21.6,8.2,42.5,33.5,71.9,2.7,1.8,1.1,0.2,1.7,1,0.3796296296296296,12.299999999999999,1.0582010582010584
65,21.3,9.5,41.7,37.0,82.0,2.2,1.0,0.7,0.1,1.1,0,0.4460093896713615,12.399999999999999,0.9082652134423251
59,19.8,7.6,44.2,0.0,79.4,4.7,0.3,0.3,0.9,1.4,1,0.3838383838383838,12.400000000000002,0.21413276231263387
63,10.7,3.7,42.7,31.6,63.3,2.1,0.2,0.3,0.1,0.5,0,0.3457943925233645,5.9,0.3992015968063872
78,19.5,5.9,43.1,26.9,73.6,3.2,0.8,0.5,0.3,0.7,1,0.3025641025641026,10.000000000000004,1.1412268188302426
50,18.7,6.3,37.0,33.3,77.8,1.6,2.9,1.0,0.0,1.1,0,0.33689839572192515,10.700000000000001,2.6339691189827428
76,17.9,8.1,44.2,33.1,62.7,3.4,0.8,0.6,0.1,0.8,1,0.45251396648044695,12.2,0.9987515605493134
64,17.2,3.9,50.5,0.0,69.7,3.6,0.5,0.6,1.2,1.0,1,0.22674418604651164,8.799999999999999,0.4995004995004996
61,17.2,4.6,35.2,35.0,79.4,1.5,2.3,0.7,0.2,1.4,1,0.26744186046511625,7.899999999999997,1.641684511063526
78,16.8,5.1,37.4,32.3,73.6,2.3,0.8,0.6,0.4,1.2,1,0.30357142857142855,7.999999999999999,0.666111573688593
80,16.4,4.9,45.1,0.0,60.3,3.6,0.4,0.8,1.0,0.8,1,0.2987804878048781,9.9,0.4993757802746567
76,16.3,5.9,40.9,35.0,69.8,1.2,2.3,0.5,0.1,1.2,1,0.3619631901840491,8.8,1.9150707743547044
78,16.3,5.4,40.0,29.4,70.8,1.7,2.7,0.6,0.0,1.8,1,0.33128834355828224,8.6,1.499167129372571
53,16.1,5.0,41.4,39.6,90.3,1.2,1.3,0.4,0.0,0.6,0,0.3105590062111801,7.300000000000001,2.1630615640599005
42,11.2,3.9,48.5,0.0,74.4,2.2,0.6,0.2,0.1,0.6,1,0.34821428571428575,6.3999999999999995,0.9983361064891847
50,11.0,5.0,42.1,34.5,68.6,0.8,1.0,0.3,0.0,0.7,1,0.45454545454545453,6.3999999999999995,1.4265335235378032
55,10.8,4.8,50.5,16.7,72.4,1.4,0.7,0.5,0.1,0.8,0,0.4444444444444444,6.699999999999999,0.8739076154806491
54,10.8,3.1,47.8,0.0,68.9,1.9,0.2,0.3,0.4,0.9,0,0.28703703703703703,5.0,0.22197558268590456
25,22.6,6.7,41.3,28.3,76.7,2.2,3.0,0.7,0.5,2.2,0,0.29646017699115046,10.899999999999999,1.3630168105406633
38,10.1,4.0,39.7,38.0,72.5,1.2,0.7,0.2,0.0,0.5,0,0.39603960396039606,5.6000000000000005,1.3972055888223551
70,9.2,2.0,48.7,100.0,70.3,2.2,0.3,0.1,0.1,0.4,1,0.2173913043478261,4.299999999999999,0.7481296758104737
40,7.3,2.2,34.1,8.3,68.4,0.7,0.5,0.3,0.1,0.7,1,0.30136986301369867,3.1000000000000005,0.7132667617689016
81,37.0,20.1,48.2,0.0,68.5,10.0,1.9,0.8,1.6,2.8,1,0.5432432432432432,31.599999999999998,0.6783291681542307
76,36.4,16.6,43.8,36.0,71.9,7.8,4.2,1.2,1.3,3.4,1,0.4560439560439561,27.700000000000003,1.2349309026756838
77,36.1,18.0,44.5,34.5,78.6,5.3,6.6,1.5,0.4,4.0,1,0.4986149584487534,27.799999999999997,1.649587603099225
72,31.1,12.0,40.7,31.4,67.4,4.3,2.8,1.6,0.5,2.3,1,0.3858520900321543,18.900000000000002,1.2168622338113864
73,29.7,11.6,51.1,35.9,82.6,3.7,2.8,0.8,0.3,1.1,0,0.39057239057239057,18.1,2.5431425976385102
72,26.8,6.7,42.4,28.1,75.3,5.2,2.5,1.6,0.2,1.3,1,0.25,14.899999999999999,1.9215987701767872
82,25.5,11.1,44.9,20.4,77.4,3.4,5.8,1.0,0.2,2.0,1,0.43529411764705883,19.5,2.898550724637681
81,25.3,8.2,42.9,37.3,80.0,3.9,1.8,1.2,0.4,1.2,1,0.32411067193675885,14.3,1.498751040799334
72,25.0,8.3,39.9,26.2,66.0,6.1,1.6,0.8,0.3,1.6,1,0.332,15.500000000000002,0.999375390381012
51,24.7,10.2,47.1,18.2,84.7,6.5,1.4,0.8,1.0,1.0,1,0.4129554655870445,18.9,1.3986013986013988
75,23.9,9.4,40.5,32.5,75.1,2.5,3.3,1.2,0.2,1.8,0,0.39330543933054396,14.799999999999997,1.8323153803442531
79,23.5,6.3,39.5,13.0,75.0,2.5,4.8,1.2,0.1,2.2,1,0.2680851063829787,12.7,2.180826896865061
81,23.3,8.1,41.5,29.3,80.7,2.0,4.3,1.1,0.1,1.9,1,0.34763948497854075,13.699999999999998,2.2619673855865337
82,19.8,9.5,42.4,35.0,72.9,1.5,3.7,0.6,0.0,1.7,1,0.4797979797979798,13.6,2.175191064079953
71,19.3,9.0,42.0,36.4,77.4,1.8,1.5,0.4,0.1,1.2,1,0.46632124352331605,11.600000000000001,1.2489592006661117
48,19.2,5.7,47.6,38.5,68.3,3.6,1.1,0.8,0.4,0.8,1,0.296875,10.8,1.373283395755306
45,32.4,11.8,39.9,35.2,80.8,4.2,3.3,1.2,0.3,1.4,0,0.3641975308641976,19.400000000000002,2.355460385438972
82,18.6,5.9,42.0,22.5,63.4,2.0,3.8,1.2,0.2,1.7,1,0.3172043010752688,11.399999999999999,2.2339800117577897
77,17.8,8.4,47.8,18.2,75.1,3.9,0.8,0.3,0.3,1.8,1,0.47191011235955055,11.900000000000002,0.44419766796224325
67,16.6,7.0,54.9,0.0,73.4,2.7,0.5,0.7,0.4,0.6,1,0.4216867469879518,10.7,0.831946755407654
71,13.7,2.2,42.0,0.0,48.9,3.5,0.6,0.4,0.4,0.8,1,0.16058394160583944,6.300000000000001,0.749063670411985
45,13.3,3.1,36.3,35.8,67.5,1.2,2.5,0.3,0.0,0.9,0,0.23308270676691728,6.199999999999999,2.774694783573807
74,12.1,3.8,37.2,36.5,73.1,1.5,0.5,0.3,0.2,0.6,0,0.3140495867768595,5.7,0.831946755407654
52,11.3,2.5,39.3,11.1,71.7,2.2,0.4,0.8,0.3,0.3,1,0.22123893805309733,5.9,1.3289036544850499
46,9.2,2.7,42.6,0.0,63.2,1.8,0.3,0.3,0.2,0.5,0,0.29347826086956524,4.8,0.5988023952095808
47,9.2,2.6,31.4,29.5,70.4,1.9,0.5,0.3,0.2,0.5,1,0.28260869565217395,5.0,0.998003992015968
75,30.8,9.9,46.2,0.0,60.9,8.1,1.7,1.8,1.9,1.9,0,0.32142857142857145,21.5,0.8942661756970016
40,8.9,2.2,39.8,0.0,46.3,2.0,0.2,0.1,0.9,0.3,0,0.24719101123595508,5.1000000000000005,0.6644518272425249
59,8.2,2.6,30.9,28.6,66.7,0.7,1.5,0.2,0.0,0.7,0,0.3170731707317074,4.3,2.1398002853067046
53,7.4,2.0,43.9,0.0,59.5,1.0,0.9,0.4,0.0,0.8,1,0.27027027027027023,3.5,1.1235955056179774
49,7.0,3.2,38.9,34.0,65.9,1.5,0.2,0.2,0.1,0.4,1,0.4571428571428572,4.8,0.49875311720698257
22,6.0,1.5,40.6,0.0,66.7,1.5,0.0,0.2,0.1,0.5,0,0.25,2.8000000000000003,0.0
50,36.1,12.8,37.4,31.0,75.2,3.1,6.0,1.9,0.0,2.9,1,0.3545706371191136,20.9,2.0682523267838677
50,35.2,18.3,45.0,28.8,76.1,5.7,3.0,1.1,1.5,2.2,1,0.5198863636363636,27.400000000000002,1.3630168105406633
50,35.2,13.2,43.0,20.3,75.1,2.7,6.5,1.6,0.1,2.9,1,0.37499999999999994,21.200000000000003,2.24060668734919
48,34.0,16.5,43.9,41.2,71.3,6.4,2.4,1.7,1.0,2.4,1,0.4852941176470588,25.599999999999998,0.9995835068721367
82,30.4,8.9,42.5,26.2,55.1,4.3,6.5,1.7,0.2,2.5,0,0.2927631578947369,19.099999999999998,2.5989604158336665
50,31.2,10.9,46.5,43.3,63.9,1.7,1.9,0.5,0.2,1.3,1,0.3493589743589744,13.899999999999999,1.4604150653343582
28,30.4,6.3,50.0,0.0,71.7,10.3,0.9,0.9,0.6,1.2,1,0.20723684210526316,17.8,0.749375520399667
41,15.2,3.7,35.7,35.7,50.7,5.2,0.6,0.4,0.3,0.8,1,0.24342105263157898,9.4,0.749063670411985
49,29.7,9.9,42.5,35.8,81.8,2.3,2.5,0.9,0.5,1.6,1,0.33333333333333337,14.500000000000002,1.5615240474703311
50,25.8,10.1,44.9,36.5,78.2,3.5,1.6,1.5,0.4,1.1,0,0.39147286821705424,15.999999999999998,1.4532243415077204
47,22.5,9.6,45.2,30.0,58.8,6.4,0.7,0.8,0.3,1.4,1,0.42666666666666664,16.400000000000002,0.4996431120628123
50,22.3,8.2,46.3,40.0,71.3,4.3,0.9,0.6,0.1,1.5,1,0.3677130044843049,12.6,0.5996002664890074
25,29.5,12.3,49.0,25.0,69.7,5.5,1.7,1.2,0.2,1.9,0,0.4169491525423729,19.0,0.8942661756970016
50,19.8,9.1,41.1,15.4,70.9,3.8,1.5,0.9,0.3,1.4,1,0.45959595959595956,14.2,1.0706638115631693
49,16.0,5.3,53.7,0.0,53.8,3.7,0.8,0.9,0.9,0.9,1,0.33125,10.700000000000001,0.8879023307436182
49,15.9,6.2,46.8,0.0,67.5,3.0,0.4,0.4,0.3,0.5,1,0.389937106918239,9.8,0.7984031936127745
42,14.9,4.1,32.9,16.7,75.0,1.2,1.6,0.5,0.2,1.1,0,0.2751677852348993,6.5,1.4532243415077204
28,14.6,3.3,45.0,0.0,56.8,3.4,0.4,0.4,1.1,0.8,1,0.22602739726027396,7.8,0.4993757802746567
24,14.3,5.2,36.1,40.3,82.4,1.8,1.8,0.5,0.0,0.7,1,0.36363636363636365,8.600000000000001,2.5677603423680457
39,13.8,5.6,50.0,38.9,71.4,1.9,0.5,0.2,0.1,0.5,1,0.40579710144927533,7.799999999999999,0.998003992015968
67,27.0,7.8,36.7,33.5,64.6,3.3,3.1,1.5,0.3,1.3,0,0.28888888888888886,14.7,2.382782475019216
34,13.0,3.5,36.4,32.7,100.0,0.9,1.5,0.3,0.1,0.9,1,0.2692307692307692,5.3999999999999995,1.664816870144284
26,12.7,5.1,73.7,0.0,50.0,3.0,0.2,0.4,0.8,0.4,1,0.4015748031496063,9.1,0.49875311720698257
38,12.3,6.3,56.5,50.0,79.4,3.1,0.6,0.2,0.5,0.8,1,0.5121951219512195,9.899999999999999,0.749063670411985
46,12.1,4.5,40.5,16.7,76.3,1.8,1.3,0.7,0.1,1.2,1,0.37190082644628103,7.199999999999998,1.0824313072439635
30,11.0,3.2,36.5,40.0,55.6,1.6,0.7,0.3,0.1,0.6,0,0.29090909090909095,5.300000000000001,1.1647254575707155
31,10.3,3.8,37.6,21.4,67.5,1.3,0.3,0.3,0.3,0.7,0,0.3689320388349514,5.299999999999999,0.42796005706134094
34,10.2,4.8,38.0,10.0,82.2,1.5,0.4,0.1,0.0,0.7,0,0.47058823529411764,6.1,0.5706134094151213
22,10.0,3.0,38.0,16.7,66.7,0.8,1.5,0.3,0.0,0.9,1,0.3,4.699999999999999,1.664816870144284
27,9.2,2.9,39.5,20.0,69.2,2.0,0.5,0.3,0.1,0.4,0,0.31521739130434784,5.3999999999999995,1.2468827930174562
24,8.5,2.1,29.4,26.1,75.0,0.9,0.8,0.2,0.0,0.5,0,0.24705882352941178,3.5,1.596806387225549
59,25.0,11.9,44.8,31.4,82.9,3.2,3.5,0.9,0.2,1.6,0,0.47600000000000003,18.099999999999998,2.1861336664584634
35,8.1,3.3,44.3,0.0,77.8,1.9,0.4,0.5,0.2,0.6,0,0.4074074074074074,5.7,0.6655574043261232
33,7.2,2.4,37.1,30.0,78.6,0.7,0.9,0.1,0.0,0.7,0,0.3333333333333333,3.3999999999999995,1.2838801711840229
24,6.0,2.7,41.2,16.7,71.0,1.3,0.1,0.2,0.1,0.5,1,0.45,3.8999999999999995,0.1996007984031936
26,4.7,1.6,35.7,0.0,57.1,1.4,0.1,0.2,0.1,0.5,1,0.3404255319148936,2.9000000000000004,0.1996007984031936
62,37.5,19.7,42.6,30.8,84.6,6.6,1.7,1.0,0.4,2.6,1,0.5253333333333333,26.799999999999994,0.6535947712418301
80,33.3,15.3,45.0,10.7,83.9,3.5,2.2,1.6,0.2,1.6,1,0.45945945945945954,21.2,1.3741411617738915
80,31.0,9.0,44.1,0.0,80.1,3.2,8.2,2.5,0.2,2.4,1,0.2903225806451613,20.7,3.4152436484798
82,30.8,10.1,48.0,0.0,71.6,4.0,2.0,1.2,0.6,2.0,1,0.3279220779220779,15.900000000000002,0.9995002498750625
82,30.8,10.1,48.0,0.0,71.6,4.0,2.0,1.2,0.6,2.0,0,0.3279220779220779,15.900000000000002,0.9995002498750625
68,30.0,11.6,39.2,25.9,81.4,4.4,4.7,1.5,0.2,2.7,1,0.38666666666666666,19.7,1.7400962606442059
77,24.7,10.1,42.2,34.1,84.2,2.8,3.6,0.7,0.1,2.5,0,0.4089068825910931,14.8,1.439424230307877
77,29.4,7.5,37.1,32.8,72.7,2.2,4.3,0.8,0.1,1.6,1,0.25510204081632654,13.3,2.6858213616489692
66,27.9,11.7,40.8,20.2,87.3,2.8,3.4,1.3,0.2,1.9,1,0.41935483870967744,17.5,1.7885323513940032
80,27.7,11.2,37.4,32.9,85.0,2.4,3.9,1.3,0.1,2.2,1,0.4043321299638989,16.700000000000003,1.7719218537028623
74,26.4,7.8,41.6,21.2,65.9,1.9,4.5,0.7,0.1,2.2,1,0.29545454545454547,12.799999999999997,2.044525215810995
66,23.3,7.7,40.4,32.1,78.3,1.9,1.2,0.8,0.4,1.1,0,0.33047210300429186,10.9,1.08991825613079
65,23.2,8.4,44.6,21.4,70.2,5.4,0.9,0.8,1.1,1.5,1,0.3620689655172414,15.100000000000001,0.5996002664890074
77,23.1,11.0,44.7,36.3,74.0,3.7,1.2,0.7,0.2,1.5,1,0.47619047619047616,15.299999999999997,0.7994670219853431
80,22.6,10.2,45.2,33.3,77.6,5.6,1.0,0.6,0.4,2.0,1,0.4513274336283185,15.799999999999997,0.49975012493753124
71,21.3,11.5,47.6,0.0,70.9,4.2,0.7,0.5,0.6,1.5,1,0.539906103286385,16.0,0.46635576282478347
52,21.0,9.5,49.0,14.3,67.9,4.5,1.2,0.4,0.3,1.2,1,0.4523809523809524,14.700000000000001,0.9991673605328893
54,19.8,6.0,44.3,32.1,72.2,1.5,1.9,0.7,0.1,1.1,1,0.30303030303030304,9.1,1.7257039055404177
58,18.4,5.8,36.7,25.0,61.7,1.2,1.9,1.1,0.2,1.7,0,0.31521739130434784,8.5,1.1169900058788949
64,18.4,7.0,45.0,34.1,71.2,4.2,1.5,0.8,0.9,1.0,1,0.3804347826086957,13.4,1.4985014985014986
38,16.4,4.3,34.8,36.1,67.7,1.5,2.6,0.7,0.1,1.4,1,0.2621951219512195,7.799999999999999,1.8558172733761602
38,13.9,6.4,40.7,37.7,62.1,2.4,0.9,0.5,0.2,1.3,0,0.460431654676259,9.1,0.6917755572636434
74,13.6,3.8,42.8,0.0,68.8,3.4,0.3,0.4,1.3,0.6,1,0.27941176470588236,8.6,0.49916805324459235
34,21.1,6.4,43.9,39.8,57.1,3.6,1.3,0.6,0.5,1.1,0,0.3033175355450237,11.3,1.1807447774750228
32,23.1,6.7,41.4,11.1,65.2,5.1,0.9,0.6,0.3,1.4,0,0.29004329004329005,12.200000000000001,0.6423982869379016
58,12.8,4.0,44.9,0.0,59.7,2.9,0.3,0.2,1.4,0.7,0,0.3125,8.100000000000001,0.42796005706134094
35,12.3,3.5,37.8,0.0,70.0,1.1,1.9,0.4,0.0,1.3,1,0.2845528455284553,5.6000000000000005,1.4604150653343582
39,10.1,3.3,41.4,16.7,72.1,1.7,0.9,0.4,0.1,0.8,0,0.32673267326732675,5.6000000000000005,1.1235955056179774
54,9.9,2.8,48.7,0.0,75.9,2.0,0.3,0.4,0.2,0.8,1,0.2828282828282828,4.9,0.3745318352059925
39,9.4,3.5,47.1,0.0,52.2,2.4,0.5,0.5,0.1,0.8,0,0.3723404255319149,6.2,0.6242197253433208
45,9.3,3.1,36.1,37.5,70.6,0.8,1.9,0.2,0.0,1.2,1,0.3333333333333333,4.800000000000001,1.5820149875104081
38,7.7,1.4,32.9,28.6,42.9,0.6,1.2,0.6,0.1,0.7,0,0.1818181818181818,3.2,1.7118402282453637
40,6.4,3.8,41.8,33.3,83.8,1.0,0.2,0.3,0.2,0.5,1,0.5937499999999999,5.0,0.3992015968063872
37,5.3,1.9,39.7,32.1,65.0,0.7,0.5,0.3,0.1,0.3,1,0.3584905660377358,3.1999999999999997,1.6611295681063123
76,40.1,23.5,41.6,34.1,70.2,4.1,7.5,2.1,0.3,4.4,1,0.5860349127182045,33.1,1.704158145875937
82,36.7,16.4,42.6,37.7,77.1,3.9,3.0,1.9,0.4,1.6,1,0.4468664850136239,23.999999999999993,1.8738288569643973
82,36.2,17.5,42.5,32.7,63.1,9.0,3.2,1.3,0.7,2.8,1,0.48342541436464087,28.9,1.1424491253123885
80,35.0,18.7,45.3,25.9,74.6,6.9,2.2,1.0,1.0,2.8,1,0.5342857142857143,27.0,0.7854337736522672
67,34.7,15.8,40.8,35.4,72.7,2.7,7.8,1.0,0.3,3.1,1,0.4553314121037464,24.5,2.5153176394711383
82,30.9,13.4,43.0,39.3,82.3,4.0,2.6,0.9,0.1,1.8,1,0.4336569579288026,19.2,1.4436424208772904
63,30.1,14.8,48.2,14.3,69.3,6.3,1.5,1.1,2.1,2.1,1,0.49169435215946844,23.700000000000003,0.7139457401237506
82,29.1,9.4,44.1,40.4,76.3,2.0,3.7,1.0,0.0,1.5,1,0.3230240549828179,14.600000000000001,2.4650233177881415
77,25.1,7.3,48.1,25.0,58.7,6.1,0.6,0.6,0.8,1.0,1,0.29083665338645415,14.399999999999999,0.5994005994005994
62,21.8,7.9,39.6,28.7,75.2,3.2,1.2,0.7,1.1,1.7,0,0.3623853211009174,12.4,0.7054673721340389
68,24.5,8.0,57.3,0.0,69.6,7.3,0.6,0.6,1.4,0.5,1,0.32653061224489793,17.4,1.1976047904191616
41,16.6,4.6,37.9,38.2,61.5,1.7,1.6,0.7,0.2,0.8,0,0.2771084337349397,7.999999999999999,1.9975031210986267
65,16.4,5.9,46.2,51.1,68.7,2.8,0.8,0.4,0.1,1.1,1,0.35975609756097565,8.9,0.7266121707538602
71,16.3,4.8,50.9,0.0,62.0,4.5,0.5,0.4,0.8,0.7,1,0.29447852760736193,10.300000000000002,0.7132667617689016
71,15.5,7.6,41.7,37.5,81.9,1.9,1.3,0.7,0.3,1.6,1,0.49032258064516127,10.200000000000001,0.8119925046845722
64,15.3,3.9,43.7,40.9,64.6,1.5,2.4,0.6,0.2,1.6,1,0.2549019607843137,7.0,1.4990630855715177
57,15.1,4.8,54.9,0.0,60.5,3.5,0.3,0.2,0.4,1.0,1,0.31788079470198677,8.200000000000001,0.2997002997002997
72,14.6,5.1,39.0,100.0,63.7,4.1,0.6,0.3,1.0,1.2,1,0.3493150684931507,9.9,0.4995836802664447
50,21.3,8.7,41.4,36.5,76.3,2.3,1.7,0.6,0.2,0.9,0,0.40845070422535207,12.599999999999998,1.8867924528301885
61,14.2,5.4,46.5,46.4,82.4,1.6,1.6,0.6,0.1,1.1,1,0.3802816901408451,8.2,1.4532243415077204
43,14.0,5.0,44.4,0.0,64.9,3.4,0.4,0.3,0.5,0.9,1,0.35714285714285715,8.700000000000001,0.4439511653718091
75,12.7,4.1,42.9,0.0,69.1,3.3,0.3,0.1,0.3,0.7,1,0.3228346456692913,7.3999999999999995,0.42796005706134094
68,11.6,4.8,51.7,50.0,71.8,2.3,0.5,0.3,0.4,1.1,1,0.41379310344827586,7.199999999999999,0.45413260672116257
80,11.5,3.9,39.7,30.1,65.8,1.2,1.5,0.5,0.1,0.9,1,0.3391304347826087,6.299999999999999,1.664816870144284
57,10.4,3.1,41.7,20.0,56.5,2.9,0.3,0.3,0.3,0.4,0,0.2980769230769231,6.499999999999999,0.7481296758104737
45,10.2,4.1,45.1,0.0,60.3,2.8,0.2,0.0,0.6,0.6,1,0.4019607843137255,7.1,0.3327787021630616
54,9.7,3.0,47.7,0.0,61.3,3.0,0.6,0.5,0.3,0.8,1,0.30927835051546393,6.6,0.749063670411985
70,9.5,2.2,44.6,0.0,73.8,2.4,0.2,0.2,0.5,0.6,0,0.23157894736842108,4.9,0.3327787021630616
65,21.2,6.3,35.2,31.4,59.1,3.0,1.2,0.6,1.1,1.3,0,0.2971698113207547,10.899999999999999,0.9223674096848579
36,8.8,2.3,53.2,0.0,48.6,1.6,0.4,0.3,0.2,0.6,1,0.2613636363636363,4.2,0.6655574043261232
35,7.7,2.2,52.6,0.0,55.2,1.7,0.2,0.1,0.1,0.4,0,0.28571428571428575,3.9,0.49875311720698257
35,5.5,1.8,38.2,28.6,57.1,0.7,0.4,0.2,0.3,0.5,1,0.32727272727272727,2.9,0.7984031936127745
35,5.1,3.2,55.1,0.0,56.5,1.2,0.3,0.0,0.3,1.1,0,0.627450980392157,3.9,0.2724795640326975
70,40.9,19.0,42.6,39.5,79.7,4.0,9.3,1.4,0.3,3.8,1,0.4645476772616137,30.199999999999992,2.44672454617206
82,39.2,15.0,47.6,32.8,74.9,4.6,3.5,1.0,0.4,1.6,1,0.3826530612244898,22.9,2.1861336664584634
72,37.5,19.2,41.4,31.8,74.7,3.7,3.9,1.1,1.1,3.5,1,0.512,25.5,1.113967437874893
82,34.4,15.3,45.8,35.7,77.3,8.7,1.0,1.0,1.6,1.7,1,0.44476744186046513,25.900000000000002,0.5878894767783657
77,31.9,13.3,45.7,0.0,73.2,7.4,1.4,0.6,0.7,2.0,1,0.41692789968652044,21.400000000000002,0.6996501749125438
80,31.0,10.8,41.2,36.8,78.2,2.5,6.1,1.1,0.0,2.4,0,0.34838709677419355,18.1,2.5406080799666806
76,30.0,13.4,48.5,0.0,68.3,7.5,1.0,0.7,1.5,2.0,1,0.44666666666666666,22.099999999999998,0.49975012493753124
80,28.7,10.4,49.1,28.6,70.5,6.3,1.8,1.1,1.6,1.4,1,0.3623693379790941,19.800000000000004,1.2847965738758031
65,27.5,10.1,48.7,32.9,65.0,4.7,1.3,0.7,0.8,1.6,1,0.36727272727272725,16.0,0.8119925046845722
79,24.0,10.1,47.4,41.6,81.0,2.1,2.9,1.2,0.3,1.5,1,0.42083333333333334,15.100000000000001,1.932045303131246
64,23.0,10.7,44.1,30.0,67.1,3.4,1.1,0.9,0.2,1.4,1,0.4652173913043478,14.899999999999997,0.785153461812991
74,22.4,9.0,50.1,0.0,66.3,5.9,0.6,0.6,0.5,1.3,1,0.4017857142857143,15.3,0.46118370484242893
54,20.4,6.3,48.0,0.0,65.1,5.6,0.6,0.4,0.2,1.1,0,0.3088235294117647,11.999999999999998,0.544959128065395
79,17.9,6.4,44.2,0.0,59.5,4.5,0.6,0.6,0.5,1.1,1,0.35754189944134085,11.5,0.544959128065395
69,17.7,7.5,51.3,0.0,55.3,3.4,0.7,0.4,0.2,1.3,1,0.42372881355932207,10.899999999999999,0.5380476556495004
72,17.6,5.0,43.9,27.3,68.6,4.4,0.8,0.3,0.4,0.9,0,0.28409090909090906,10.000000000000002,0.8879023307436182
75,17.4,4.5,55.7,0.0,70.8,4.0,0.2,0.2,1.6,0.8,1,0.25862068965517243,9.699999999999998,0.24968789013732834
42,14.8,5.5,40.2,39.8,76.7,1.0,2.7,0.4,0.0,1.5,1,0.3716216216216216,8.1,1.7988007994670223
79,14.6,5.3,41.1,34.6,70.2,1.7,2.9,0.7,0.3,1.5,1,0.363013698630137,9.4,1.932045303131246
69,14.4,3.8,56.7,0.0,66.2,2.9,0.2,0.7,0.6,0.6,1,0.2638888888888889,7.6,0.3327787021630616
62,14.0,4.5,43.1,14.7,70.1,1.8,1.4,0.3,0.2,1.0,0,0.32142857142857145,7.199999999999999,1.3986013986013988
62,13.6,4.9,38.7,34.4,83.3,1.2,1.1,0.5,0.1,0.7,0,0.3602941176470589,7.1000000000000005,1.5691868758915837
51,19.8,5.1,38.2,36.4,78.6,2.2,2.5,0.8,0.1,1.6,0,0.25757575757575757,9.100000000000001,1.5615240474703311
64,13.6,3.9,40.9,26.9,66.1,3.4,0.5,0.4,0.5,0.5,1,0.2867647058823529,8.2,0.998003992015968
44,13.0,6.6,45.3,32.7,65.3,1.4,1.1,0.7,0.2,1.0,0,0.5076923076923077,8.999999999999998,1.0989010989010992
57,11.6,3.6,47.3,0.0,66.7,3.1,0.1,0.1,1.1,0.4,1,0.3103448275862069,7.6,0.24937655860349128
53,11.5,5.6,46.6,0.0,56.0,2.2,0.4,0.2,0.2,1.4,1,0.4869565217391304,7.1999999999999975,0.2855103497501785
36,11.3,2.9,33.0,31.0,67.4,1.2,1.5,0.4,0.1,1.2,0,0.2566371681415929,4.8999999999999995,1.2489592006661117
60,9.8,4.0,41.5,26.2,81.7,1.7,0.7,0.2,0.1,0.7,1,0.4081632653061224,6.0,0.9985734664764622
59,9.7,3.7,42.3,32.0,83.3,0.7,1.6,0.3,0.1,1.1,1,0.3814432989690722,5.299999999999999,1.4532243415077204
57,9.6,3.2,43.8,0.0,58.8,1.9,0.4,0.2,0.1,0.8,1,0.33333333333333337,5.0,0.4993757802746567
47,19.7,5.3,34.0,31.1,67.4,3.2,1.2,1.2,0.3,1.4,0,0.26903553299492383,9.799999999999999,0.8565310492505355
43,9.0,2.7,42.0,20.0,59.2,1.0,1.7,0.7,0.0,0.9,1,0.30000000000000004,5.2,1.8867924528301885
41,8.8,2.6,34.3,30.3,72.2,0.6,1.2,0.5,0.1,0.8,0,0.2954545454545454,4.2,1.49812734082397
61,8.1,3.1,37.6,0.0,65.6,1.8,0.2,0.3,0.2,0.7,0,0.3827160493827161,4.9,0.28530670470756064
49,7.6,1.8,35.6,22.2,75.0,1.6,0.3,0.2,0.2,0.3,0,0.2368421052631579,3.8000000000000007,0.9966777408637874
53,7.0,2.5,45.0,0.0,56.1,1.5,0.2,0.3,0.1,0.5,0,0.35714285714285715,4.1,0.3992015968063872
33,4.6,1.1,39.0,0.0,62.5,0.8,0.1,0.1,0.1,0.1,0,0.23913043478260873,2.1,0.9900990099009901
70,38.3,19.9,47.7,14.8,73.2,6.4,5.0,1.8,0.9,2.9,1,0.5195822454308094,31.099999999999994,1.7235436056532232
80,37.0,21.9,45.1,32.1,79.6,6.4,2.5,1.4,0.3,3.9,0,0.5918918918918918,28.599999999999994,0.6408613176108691
80,37.0,21.9,45.1,32.1,79.6,6.4,2.5,1.4,0.3,3.9,1,0.5918918918918918,28.599999999999994,0.6408613176108691
65,36.1,17.0,48.9,0.0,66.4,8.4,2.5,0.8,0.2,2.5,1,0.4709141274238227,26.4,0.9996001599360256
63,19.0,6.0,57.5,0.0,55.1,5.8,0.7,0.3,0.4,0.8,0,0.3157894736842105,12.4,0.8739076154806491
